run_id,env,mode,base_policy_id,worker_policy_id,datasource_id,concurrency,task_id,source_index,start_time,end_time,duration_ms,status,error
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,62,5,2026-07-16T12:30:00.901192+00:00,2026-07-16T12:30:05.671276+00:00,4770.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,63,6,2026-07-16T12:30:05.671398+00:00,2026-07-16T12:30:08.224568+00:00,2553.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,64,7,2026-07-16T12:30:08.224790+00:00,2026-07-16T12:30:13.062206+00:00,4837.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,65,0,2026-07-16T12:30:13.062301+00:00,2026-07-16T12:30:15.589314+00:00,2527.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,66,1,2026-07-16T12:30:15.589426+00:00,2026-07-16T12:30:19.822330+00:00,4232.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,67,2,2026-07-16T12:30:19.822484+00:00,2026-07-16T12:30:23.717860+00:00,3895.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,68,3,2026-07-16T12:30:23.717954+00:00,2026-07-16T12:30:27.221377+00:00,3503.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,69,4,2026-07-16T12:30:27.221498+00:00,2026-07-16T12:30:31.329748+00:00,4108.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,70,5,2026-07-16T12:30:31.329839+00:00,2026-07-16T12:30:36.659105+00:00,5329.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,71,6,2026-07-16T12:30:36.659788+00:00,2026-07-16T12:30:39.775364+00:00,3115.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,72,7,2026-07-16T12:30:39.775469+00:00,2026-07-16T12:30:44.899400+00:00,5123.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,73,0,2026-07-16T12:30:44.899549+00:00,2026-07-16T12:30:47.935477+00:00,3035.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,74,1,2026-07-16T12:30:47.935703+00:00,2026-07-16T12:30:52.593963+00:00,4658.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,75,2,2026-07-16T12:30:52.594103+00:00,2026-07-16T12:30:56.504892+00:00,3910.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,76,3,2026-07-16T12:30:56.504994+00:00,2026-07-16T12:31:00.496335+00:00,3991.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,77,4,2026-07-16T12:31:00.496436+00:00,2026-07-16T12:31:04.939852+00:00,4443.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,78,5,2026-07-16T12:31:04.939981+00:00,2026-07-16T12:31:09.618048+00:00,4678.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,79,6,2026-07-16T12:31:09.618342+00:00,2026-07-16T12:31:12.207393+00:00,2589.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,80,7,2026-07-16T12:31:12.207489+00:00,2026-07-16T12:31:17.082895+00:00,4875.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,81,0,2026-07-16T12:31:17.083041+00:00,2026-07-16T12:31:19.696891+00:00,2613.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,82,1,2026-07-16T12:31:19.697121+00:00,2026-07-16T12:31:24.007134+00:00,4310.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,83,2,2026-07-16T12:31:24.007307+00:00,2026-07-16T12:31:28.404713+00:00,4397.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,84,3,2026-07-16T12:31:28.404815+00:00,2026-07-16T12:31:31.816701+00:00,3411.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,85,4,2026-07-16T12:31:31.816791+00:00,2026-07-16T12:31:35.730517+00:00,3913.7,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,86,5,2026-07-16T12:31:35.730790+00:00,2026-07-16T12:31:41.107773+00:00,5377.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,87,6,2026-07-16T12:31:41.107949+00:00,2026-07-16T12:31:44.221849+00:00,3113.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,88,7,2026-07-16T12:31:44.221982+00:00,2026-07-16T12:31:49.344067+00:00,5122.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,89,0,2026-07-16T12:31:49.344161+00:00,2026-07-16T12:31:52.428372+00:00,3084.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,90,1,2026-07-16T12:31:52.428474+00:00,2026-07-16T12:31:56.636846+00:00,4208.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,91,2,2026-07-16T12:31:56.636997+00:00,2026-07-16T12:32:00.628765+00:00,3991.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,92,3,2026-07-16T12:32:00.628901+00:00,2026-07-16T12:32:04.585550+00:00,3956.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,93,4,2026-07-16T12:32:04.585670+00:00,2026-07-16T12:32:09.010530+00:00,4424.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,94,5,2026-07-16T12:32:09.010828+00:00,2026-07-16T12:32:13.755123+00:00,4744.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,95,6,2026-07-16T12:32:13.755338+00:00,2026-07-16T12:32:16.357561+00:00,2602.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,96,7,2026-07-16T12:32:16.357867+00:00,2026-07-16T12:32:21.438633+00:00,5080.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,97,0,2026-07-16T12:32:21.438776+00:00,2026-07-16T12:32:24.192892+00:00,2754.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,98,1,2026-07-16T12:32:24.193065+00:00,2026-07-16T12:32:28.423383+00:00,4230.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,99,2,2026-07-16T12:32:28.423737+00:00,2026-07-16T12:32:32.907240+00:00,4483.5,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,100,3,2026-07-16T12:32:32.907505+00:00,2026-07-16T12:32:36.483351+00:00,3575.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,101,4,2026-07-16T12:32:36.483516+00:00,2026-07-16T12:32:40.501423+00:00,4017.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,102,5,2026-07-16T12:32:40.501612+00:00,2026-07-16T12:32:45.513984+00:00,5012.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,103,6,2026-07-16T12:32:45.514108+00:00,2026-07-16T12:32:48.056411+00:00,2542.3,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,104,7,2026-07-16T12:32:48.056524+00:00,2026-07-16T12:32:53.584650+00:00,5528.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,105,0,2026-07-16T12:32:53.584871+00:00,2026-07-16T12:32:56.196501+00:00,2611.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,106,1,2026-07-16T12:32:56.196691+00:00,2026-07-16T12:33:00.898044+00:00,4701.4,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,107,2,2026-07-16T12:33:00.898171+00:00,2026-07-16T12:33:05.047973+00:00,4149.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,108,3,2026-07-16T12:33:05.048177+00:00,2026-07-16T12:33:08.485205+00:00,3437.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,109,4,2026-07-16T12:33:08.485326+00:00,2026-07-16T12:33:13.009958+00:00,4524.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,110,5,2026-07-16T12:33:13.010068+00:00,2026-07-16T12:33:18.046181+00:00,5036.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,111,6,2026-07-16T12:33:18.046367+00:00,2026-07-16T12:33:20.619888+00:00,2573.5,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,112,7,2026-07-16T12:33:20.619989+00:00,2026-07-16T12:33:25.748008+00:00,5128.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,113,0,2026-07-16T12:33:25.748129+00:00,2026-07-16T12:33:28.320357+00:00,2572.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,114,1,2026-07-16T12:33:28.320533+00:00,2026-07-16T12:33:32.527292+00:00,4206.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,115,2,2026-07-16T12:33:32.527441+00:00,2026-07-16T12:33:36.463055+00:00,3935.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,116,3,2026-07-16T12:33:36.463166+00:00,2026-07-16T12:33:39.871726+00:00,3408.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,117,4,2026-07-16T12:33:39.871947+00:00,2026-07-16T12:33:44.068803+00:00,4196.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,118,5,2026-07-16T12:33:44.068933+00:00,2026-07-16T12:33:48.810748+00:00,4741.8,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,119,6,2026-07-16T12:33:48.810960+00:00,2026-07-16T12:33:51.577517+00:00,2766.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,120,7,2026-07-16T12:33:51.577783+00:00,2026-07-16T12:33:56.720732+00:00,5142.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,121,0,2026-07-16T12:33:56.720863+00:00,2026-07-16T12:34:00.326048+00:00,3605.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,122,1,2026-07-16T12:34:00.326158+00:00,2026-07-16T12:34:05.135826+00:00,4809.7,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,123,2,2026-07-16T12:34:05.136047+00:00,2026-07-16T12:34:09.700998+00:00,4565.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,124,3,2026-07-16T12:34:09.701153+00:00,2026-07-16T12:34:14.163078+00:00,4461.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,125,4,2026-07-16T12:34:14.163197+00:00,2026-07-16T12:34:19.173290+00:00,5010.1,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,126,5,2026-07-16T12:34:19.173470+00:00,2026-07-16T12:34:24.607208+00:00,5433.7,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,127,6,2026-07-16T12:34:24.607366+00:00,2026-07-16T12:34:27.825013+00:00,3217.6,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,128,7,2026-07-16T12:34:27.825136+00:00,2026-07-16T12:34:33.107170+00:00,5282.0,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,129,0,2026-07-16T12:34:33.107288+00:00,2026-07-16T12:34:36.232462+00:00,3125.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,130,1,2026-07-16T12:34:36.232564+00:00,2026-07-16T12:34:41.064058+00:00,4831.5,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,131,2,2026-07-16T12:34:41.064183+00:00,2026-07-16T12:34:45.233403+00:00,4169.2,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,132,3,2026-07-16T12:34:45.233601+00:00,2026-07-16T12:34:49.223537+00:00,3989.9,success,
20260716T122556Z_ead42ef1,linux,request,perf_request_request_20260716122556,perf_request_request_20260716122556,request,1,133,4,2026-07-16T12:34:49.223751+00:00,2026-07-16T12:34:53.944742+00:00,4721.0,success,
